Location,GeoRef,AgeRangeLow,AgeRangeHigh,Sex,TotalNum,TotalNumLow95,TotalNumHigh95,TotalNumCoeffVar,TotalPerc,TotalPercLow95,TotalPercHigh95,TotalPercCoeffVar,CurrentNum,CurrentNumLow95,CurrentNumHigh95,CurrentNumCoeffVar,CurrentPerc,CurrentPercLow95,CurrentPercHigh95,CurrentPercCOeffVar,DailyNum,DailyNumLow95,DailyNumHigh95,DailyNumCoeffVar,DailyPerc,DailyPercLow95,DailyPercHigh95,DailyPercCoeffVar,OccNum,OccNumLow95,OccNumHigh95,OccNumCoeffVar,OccPerc,OccPercLow95,OccPercHigh95,OccPercCoeffVar,FormerNum,FormerNumLow95,FormerNumHigh95,FormerNumCoeffVar,FormerPerc,FormerPercLow95,FormerPercHigh95,FormerPercCoeffVar,NeverNum,NeverNumLow95,NeverNumHigh95,NeverNumCoeffVar,NeverPerc,NeverPercLow95,NeverPercHigh95,NeverPercCoeffVar,NotNum,NotNumLow95,NotNumHigh95,NotNumCoeffVar,NotPerc,NotPercLow95,NotPercHigh95,NotPercCoeffVar
"Parkland, Manitoba (Peer group E)",4660,45,54,M,4901,4004,5799,9.3,100,100,100,0,1373,768,1977,22.5,28,16.7,39.4,20.7,1212,602,1823,25.7,24.7,13.3,36.1,23.5,-1,-1,-1,-1,-1,-1,-1,-1,1974,1303,2646,17.3,40.3,29.2,51.3,14,1554,952,2157,19.8,31.7,20.5,42.9,18,-1,-1,-1,-1,-1,-1,-1,-1
"Parkland, Manitoba (Peer group E)",4660,45,54,F,2384,1704,3064,14.6,100,100,100,0,579,293,866,25.2,24.3,11.4,37.2,27.2,511,241,781,26.9,21.4,9.4,33.4,28.5,-1,-1,-1,-1,-1,-1,-1,-1,1025,460,1591,28.2,43,26.6,59.5,19.5,779,393,1165,25.3,32.7,18.8,46.5,21.6,-1,-1,-1,-1,-1,-1,-1,-1
"Parkland, Manitoba (Peer group E)",4660,55,64,B,2517,2005,3030,10.4,100,100,100,0,-1,-1,-1,-1,31.5,11.8,51.3,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,949,490,1408,24.7,37.7,20.8,54.6,22.9,775,404,1146,24.4,30.8,16.1,45.4,24.3,-1,-1,-1,-1,-1,-1,-1,-1
"Parkland, Manitoba (Peer group E)",4660,55,64,M,4393,3496,5291,10.4,100,100,100,0,956,556,1356,21.4,21.8,12.6,30.9,21.5,810,470,1149,21.4,18.4,10.3,26.5,22.4,-1,-1,-1,-1,-1,-1,-1,-1,2375,1594,3157,16.8,54.1,40.9,67.2,12.4,1062,472,1651,28.3,24.2,12.4,35.9,24.8,-1,-1,-1,-1,-1,-1,-1,-1
"Parkland, Manitoba (Peer group E)",4660,55,64,F,2298,1618,2978,15.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1356,754,1958,22.7,59,40.7,77.3,15.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Parkland, Manitoba (Peer group E)",4660,65,100,B,2096,1583,2608,12.5,100,100,100,0,542,251,833,27.4,25.9,12.8,39,25.8,471,212,731,28.1,22.5,10.8,34.2,26.5,-1,-1,-1,-1,-1,-1,-1,-1,1020,583,1456,21.9,48.7,30.6,66.7,18.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Parkland, Manitoba (Peer group E)",4660,65,100,M,7584,7584,7584,0,100,100,100,0,487,227,747,27.2,6.4,3,9.9,27.2,450,192,709,29.3,5.9,2.5,9.3,29.3,-1,-1,-1,-1,-1,-1,-1,-1,4353,3869,4837,5.7,57.4,51,63.8,5.7,2710,2198,3222,9.6,35.7,29,42.5,9.6,-1,-1,-1,-1,-1,-1,-1,-1
"Parkland, Manitoba (Peer group E)",4660,65,100,F,3486,3486,3486,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2718,2444,2991,5.1,78,70.1,85.8,5.1,480,224,735,27.2,13.8,6.4,21.1,27.2,-1,-1,-1,-1,-1,-1,-1,-1
"Parkland, Manitoba (Peer group E)",4660,65,74,B,4099,4099,4099,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1635,1197,2074,13.7,39.9,29.2,50.6,13.7,2230,1739,2721,11.2,54.4,42.4,66.4,11.2,-1,-1,-1,-1,-1,-1,-1,-1
"Parkland, Manitoba (Peer group E)",4660,65,74,M,3829,3165,4493,8.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2079,1537,2620,13.3,54.3,43.7,64.9,10,1389,920,1857,17.2,36.3,25.7,46.8,14.8,-1,-1,-1,-1,-1,-1,-1,-1
"Parkland, Manitoba (Peer group E)",4660,65,74,F,1716,1242,2191,14.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1297,851,1743,17.5,75.6,60,91.1,10.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Parkland, Manitoba (Peer group E)",4660,75,100,B,2112,1615,2610,12,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,781,427,1136,23.2,37,22,52,20.6,1188,745,1632,19,56.3,40.5,72,14.3,-1,-1,-1,-1,-1,-1,-1,-1
"Parkland, Manitoba (Peer group E)",4660,75,100,M,3756,3091,4420,9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2274,1719,2829,12.5,60.6,50.1,71,8.8,1321,822,1820,19.3,35.2,23.9,46.4,16.3,-1,-1,-1,-1,-1,-1,-1,-1
"Parkland, Manitoba (Peer group E)",4660,75,100,F,1769,1295,2244,13.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1420,933,1907,17.5,80.3,66.9,93.7,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,12,100,B,1986,1489,2484,12.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,854,461,1247,23.5,43,25.5,60.5,20.8,1042,583,1500,22.5,52.4,33.3,71.6,18.6,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,12,100,M,14823,14823,14823,0,100,100,100,0,3864,3170,4559,9.2,26.1,21.4,30.8,9.2,3200,2550,3849,10.4,21.6,17.2,26,10.4,665,357,972,23.6,4.5,2.4,6.6,23.6,6390,5574,7205,6.5,43.1,37.6,48.6,6.5,4546,3827,5265,8.1,30.7,25.8,35.5,8.1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,12,100,F,7657,7657,7657,0,100,100,100,0,1698,1270,2126,12.9,22.2,16.6,27.8,12.9,1443,1049,1837,13.9,18.8,13.7,24,13.9,255,95,414,32,3.3,1.2,5.4,32,3589,2980,4197,8.7,46.9,38.9,54.8,8.7,2371,1907,2835,10,31,24.9,37,10,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,12,19,B,7166,7166,7166,0,100,100,100,0,2167,1631,2702,12.6,30.2,22.8,37.7,12.6,1757,1280,2233,13.8,24.5,17.9,31.2,13.8,410,162,658,30.9,5.7,2.3,9.2,30.9,2801,2323,3279,8.7,39.1,32.4,45.8,8.7,2175,1689,2661,11.4,30.4,23.6,37.1,11.4,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,12,19,M,2272,2272,2272,0,100,100,100,0,469,216,721,27.5,20.6,9.5,31.7,27.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,419,189,648,28,18.4,8.3,28.5,28,1385,1136,1635,9.2,61,50,71.9,9.2,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,12,19,F,1236,1236,1236,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,975,849,1102,6.6,78.9,68.7,89.1,6.6,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,12,14,B,1036,1036,1036,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,410,175,645,29.2,39.6,16.9,62.2,29.2,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,12,14,M,651,407,895,19.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,578,340,815,21,88.7,76,101.4,7.3,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,12,14,F,486,245,728,25.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,486,245,728,25.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,15,19,B,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,15,19,M,1621,1377,1865,7.7,100,100,100,0,416,182,649,28.7,25.6,10.9,40.4,29.4,288,102,473,32.9,17.7,6.3,29.2,33,-1,-1,-1,-1,-1,-1,-1,-1,398,169,627,29.4,24.5,10,39,30.2,808,505,1111,19.1,49.8,34.1,65.6,16.1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,15,19,F,750,508,991,16.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,489,284,694,21.4,65.2,49.7,80.8,12.2,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,20,34,B,871,739,1004,7.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,20,34,M,3452,3074,3830,5.6,100,100,100,0,1058,670,1446,18.7,30.7,21.1,40.2,15.9,837,493,1181,21,24.3,15.3,33.2,18.8,-1,-1,-1,-1,-1,-1,-1,-1,1425,1036,1815,13.9,41.3,30.1,52.5,13.8,945,620,1270,17.5,27.4,18.1,36.6,17.3,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,20,34,F,1648,1402,1894,7.6,100,100,100,0,543,323,764,20.7,33,21,45,18.6,453,240,667,24,27.5,15.6,39.4,22.1,-1,-1,-1,-1,-1,-1,-1,-1,631,338,924,23.7,38.3,20.8,55.8,23.3,474,244,704,24.8,28.8,16.6,40.9,21.5,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,20,24,B,1804,1541,2066,7.4,100,100,100,0,515,197,832,31.5,28.5,12.7,44.3,28.3,-1,-1,-1,-1,21.3,7.4,35.1,33.2,-1,-1,-1,-1,-1,-1,-1,-1,795,470,1119,20.8,44,27.2,60.9,19.5,471,212,731,28.1,26.1,10.9,41.3,29.7,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,20,24,M,1246,906,1587,13.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,585,278,891,26.8,46.9,27.7,66.1,20.9,430,174,685,30.3,34.5,14.6,54.3,29.4,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,20,24,F,605,327,882,23.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,25,34,B,642,408,875,18.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,25,34,M,2205,1692,2719,11.9,100,100,100,0,826,499,1152,20.2,37.4,25.5,49.4,16.2,657,372,941,22.1,29.8,18.3,41.2,19.6,-1,-1,-1,-1,-1,-1,-1,-1,841,443,1239,24.1,38.1,24.1,52.2,18.8,515,280,751,23.3,23.4,12.9,33.9,22.9,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,25,34,F,1043,661,1425,18.7,100,100,100,0,434,217,652,25.6,41.6,25.5,57.8,19.8,372,165,578,28.3,35.6,19.3,52,23.4,-1,-1,-1,-1,-1,-1,-1,-1,386,142,630,32.3,37,18.2,55.8,25.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,35,44,B,1162,841,1483,14.1,100,100,100,0,-1,-1,-1,-1,33.7,15.7,51.7,27.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,455,217,693,26.7,39.1,21.2,57,23.4,293,104,481,32.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,35,44,M,3342,2964,3720,5.8,100,100,100,0,1323,976,1669,13.4,39.6,28.9,50.2,13.7,1189,866,1512,13.9,35.6,25.7,45.5,14.2,-1,-1,-1,-1,-1,-1,-1,-1,1429,915,1944,18.4,42.8,29.1,56.4,16.3,590,251,929,29.3,17.7,7.4,27.9,29.8,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,35,44,F,1793,1547,2039,7,100,100,100,0,626,366,886,21.2,34.9,20.1,49.8,21.7,526,289,763,23,29.3,15.4,43.3,24.3,-1,-1,-1,-1,-1,-1,-1,-1,966,570,1362,20.9,53.9,34.6,73.1,18.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,45,64,B,1549,1286,1811,8.7,100,100,100,0,697,481,912,15.8,45,31.7,58.2,15.1,663,442,883,17,42.8,29,56.6,16.5,-1,-1,-1,-1,-1,-1,-1,-1,464,241,686,24.5,29.9,16.3,43.5,23.2,389,156,621,30.6,25.1,11.6,38.6,27.5,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,45,64,M,4241,4241,4241,0,100,100,100,0,849,520,1178,19.8,20,12.3,27.8,19.8,775,460,1089,20.7,18.3,10.9,25.7,20.7,-1,-1,-1,-1,-1,-1,-1,-1,2134,1714,2555,10,50.3,40.4,60.2,10,1257,792,1722,18.9,29.6,18.7,40.6,18.9,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,45,64,F,2261,2261,2261,0,100,100,100,0,337,156,518,27.4,14.9,6.9,22.9,27.4,323,148,499,27.7,14.3,6.5,22.1,27.7,-1,-1,-1,-1,-1,-1,-1,-1,1331,965,1697,14,58.9,42.7,75.1,14,593,231,955,31.2,26.2,10.2,42.2,31.2,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,45,54,B,1980,1980,1980,0,100,100,100,0,512,277,747,23.4,25.9,14,37.7,23.4,451,225,677,25.5,22.8,11.4,34.2,25.5,-1,-1,-1,-1,-1,-1,-1,-1,803,593,1014,13.4,40.6,29.9,51.2,13.4,664,417,911,19,33.6,21.1,46,19,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,45,54,M,2863,2522,3205,6.1,100,100,100,0,517,225,810,28.9,18.1,8.5,27.7,27.1,505,211,800,29.7,17.7,8,27.3,28,-1,-1,-1,-1,-1,-1,-1,-1,1253,873,1633,15.5,43.8,30.4,57.1,15.5,1093,590,1595,23.5,38.2,21.8,54.5,21.9,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,45,54,F,1527,1189,1866,11.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,797,464,1130,21.3,52.2,32.4,72,19.4,-1,-1,-1,-1,35.5,12.7,58.2,32.7,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,55,64,B,1336,1073,1599,10,100,100,100,0,329,135,524,30.1,24.7,10,39.4,30.4,317,121,514,31.6,23.8,9,38.5,31.7,-1,-1,-1,-1,-1,-1,-1,-1,456,213,698,27.2,34.1,18.4,49.9,23.6,551,285,816,24.6,41.2,23.2,59.3,22.3,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,55,64,M,1378,1036,1719,12.6,100,100,100,0,332,146,517,28.6,24.1,10.7,37.4,28.4,269,119,420,28.5,19.6,8.1,31,29.9,-1,-1,-1,-1,-1,-1,-1,-1,881,582,1181,17.3,64,51.5,76.5,9.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,55,64,F,734,395,1073,23.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,534,221,847,29.9,72.7,54.1,91.4,13.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,65,100,B,644,381,907,20.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,348,160,535,27.6,54,36,72,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,65,100,M,1516,1516,1516,0,100,100,100,0,166,64,268,31.3,11,4.2,17.7,31.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,982,830,1133,7.9,64.8,54.8,74.7,7.9,368,223,513,20.1,24.3,14.7,33.8,20.1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,65,100,F,719,719,719,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,564,434,694,11.8,78.5,60.3,96.6,11.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,65,74,B,798,798,798,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,418,281,555,16.8,52.4,35.2,69.6,16.8,241,138,343,21.7,30.2,17.4,43,21.7,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,65,74,M,934,750,1117,10,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,633,488,779,11.7,67.9,55,80.8,9.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,65,74,F,445,330,561,13.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,329,221,438,16.9,74,47.5,100.5,18.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,75,100,B,488,372,605,12.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,304,167,441,23,62.3,40.1,84.5,18.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,75,100,M,583,399,766,16.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,348,198,499,22,59.8,44.3,75.3,13.2,195,83,308,29.5,33.5,18.6,48.5,22.7,-1,-1,-1,-1,-1,-1,-1,-1
"Norman, Manitoba (Peer group F)",4670,75,100,F,273,158,389,21.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,130,340,22.8,85.8,66.6,105.1,11.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Burntwood and Churchill, Manitoba (Peer group C)",4680,4690,12,100,B,309,193,426,19.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,157,70,243,28.2,50.6,29.9,71.3,20.9,-1,-1,-1,-1,-1,-1,-1
"Burntwood and Churchill, Manitoba (Peer group C)",4680,4690,12,100,M,16228,16228,16228,0,100,100,100,0,7035,5765,8306,9.2,43.4,35.5,51.2,9.2,5504,4536,6472,9,33.9,27.9,39.9,9,1531,899,2163,21.1,9.4,5.5,13.3,21.1,4809,3879,5739,9.9,29.6,23.9,35.4,9.9,4361,3471,5251,10.4,26.9,21.4,32.4,10.4,-1,-1,-1,-1,-1,-1,-1
"Burntwood and Churchill, Manitoba (Peer group C)",4680,4690,12,100,F,8493,8493,8493,0,100,100,100,0,3419,2522,4317,13.4,40.3,29.7,50.8,13.4,2783,2100,3466,12.5,32.8,24.7,40.8,12.5,637,255,1019,30.6,7.5,3,12,30.6,2853,2162,3544,12.4,33.6,25.5,41.7,12.4,2197,1558,2836,14.8,25.9,18.3,33.4,14.8,-1,-1,-1,-1,-1,-1,-1
"Burntwood and Churchill, Manitoba (Peer group C)",4680,4690,12,19,B,7735,7735,7735,0,100,100,100,0,3616,3016,4217,8.5,46.7,39,54.5,8.5,2721,2211,3232,9.6,35.2,28.6,41.8,9.6,895,493,1296,22.9,11.6,6.4,16.8,22.9,1956,1477,2434,12.5,25.3,19.1,31.5,12.5,2163,1654,2673,12,28,21.4,34.6,12,-1,-1,-1,-1,-1,-1,-1
"Burntwood and Churchill, Manitoba (Peer group C)",4680,4690,12,19,M,2646,2646,2646,0,100,100,100,0,902,530,1275,21.1,34.1,20,48.2,21.1,487,188,786,31.3,18.4,7.1,29.7,31.3,-1,-1,-1,-1,-1,-1,-1,-1,548,301,795,23,20.7,11.4,30.1,23,1195,789,1601,17.3,45.2,29.8,60.5,17.3,-1,-1,-1,-1,-1,-1,-1
"Burntwood and Churchill, Manitoba (Peer group C)",4680,4690,12,19,F,1364,1364,1364,0,100,100,100,0,381,179,583,27,27.9,13.1,42.8,27,300,109,491,32.4,22,8,36,32.4,-1,-1,-1,-1,-1,-1,-1,-1,314,128,500,30.2,23,9.4,36.7,30.2,668,371,966,22.7,49,27.2,70.8,22.7,-1,-1,-1,-1,-1,-1,-1
"Burntwood and Churchill, Manitoba (Peer group C)",4680,4690,12,14,B,1282,1282,1282,0,100,100,100,0,521,199,843,31.6,40.6,15.5,65.8,31.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,527,225,829,29.3,41.1,17.5,64.7,29.3,-1,-1,-1,-1,-1,-1,-1
"Burntwood and Churchill, Manitoba (Peer group C)",4680,4690,12,14,M,1153,794,1512,15.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,672,333,1011,25.7,58.3,30.5,86.1,24.3,-1,-1,-1,-1,-1,-1,-1
"Burntwood and Churchill, Manitoba (Peer group C)",4680,4690,12,14,F,439,183,695,29.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86.7,66.3,107.1,12,-1,-1,-1,-1,-1,-1,-1
"Burntwood and Churchill, Manitoba (Peer group C)",4680,4690,15,19,B,714,463,964,17.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Burntwood and Churchill, Manitoba (Peer group C)",4680,4690,15,19,M,1493,1133,1852,12.3,100,100,100,0,507,270,745,23.9,34,20.6,47.4,20.2,379,182,577,26.6,25.4,13.5,37.3,23.9,-1,-1,-1,-1,-1,-1,-1,-1,462,220,705,26.8,31,17.8,44.2,21.7,523,250,796,26.6,35,18.7,51.3,23.7,-1,-1,-1,-1,-1,-1,-1
"Burntwood and Churchill, Manitoba (Peer group C)",4680,4690,15,19,F,924,668,1180,14.1,100,100,100,0,366,165,567,28,39.6,22.2,57,22.4,-1,-1,-1,-1,30.9,13.5,48.2,28.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
