Location,GeoRef,AgeRangeLower,AgeRangeHigher,Sex,TotalNum,TotalNumLow95,TotalNumHigh95,TotalNumCoeffVar,TotalPerc,TotalPercLow95,TotalPercHigh95,TotalPerCoeffVar,UnderNum,UnderNumLow95,UnderNumHigh95,UnderNumCoeffVar,UnderPerc,UnderPercLow95,UnderPercHigh95,UnderPercCoeffVar,NormalNum,NormalNumLow95,NormalNumHigh95,NormalNumCoeffVar,NormalPerc,NormalPercLow95,NormalPercHigh95,NormalPercCoeffVar,SomeNum,SomeNumLow95,SomeNumHigh95,SomeNumCoeffVar,SomePerc,SomPercLow95,SomPercHigh95,SomePercCoeffVar,OverNum,OverNumLow95,OverNumHigh95,OverNumCoeffVar,OverPerc,OverPercLow95,OverPercHigh95,OverPercCoeffVar,NotNum,NotNumLow95,NotNumHigh95,NotNumCoeffVar,NotPerc,NotPercLow95,NotPercHigh95,NotPercCoeffVar
"Perth Public Health Unit, Ontario (Peer group G)",3554,25,34,B,2808,2020,3596,14.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1537,876,2198,21.9,54.7,35.2,74.2,18.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,25,34,M,8668,7194,10142,8.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3583,2231,4934,19.2,41.3,29,53.6,15.2,1501,843,2159,22.4,17.3,9.8,24.8,22.1,2694,1630,3757,20.1,31.1,18.6,43.5,20.4,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,25,34,F,4912,3859,5966,10.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1890,932,2848,25.9,38.5,23.3,53.7,20.2,1206,611,1802,25.2,24.6,12.9,36.2,24.2,1770,1040,2501,21,36,20.9,51.2,21.4,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,35,44,B,3756,2755,4756,13.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1692,913,2472,23.5,45.1,26.3,63.8,21.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,35,44,M,12002,10688,13315,5.6,100,100,100,0,853,349,1357,30.1,7.1,2.9,11.4,30.5,5655,4083,7227,14.2,47.1,36.9,57.4,11.1,1612,938,2287,21.3,13.4,7.5,19.3,22.4,3636,2776,4497,12.1,30.3,23.1,37.5,12.2,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,35,44,F,5970,5162,6778,6.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2218,1272,3165,21.8,37.2,23.2,51.1,19.2,1121,561,1680,25.5,18.8,9.5,28,25.2,2442,1685,3199,15.8,40.9,28.3,53.6,15.8,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,45,64,B,6031,5141,6922,7.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3437,2403,4471,15.4,57,44.1,69.9,11.6,-1,-1,-1,-1,-1,-1,-1,-1,1194,642,1746,23.6,19.8,11,28.6,22.7,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,45,64,M,16968,16968,16968,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,6083,4795,7371,10.8,35.9,28.3,43.4,10.8,2803,1741,3866,19.3,16.5,10.3,22.8,19.3,7190,5748,8633,10.2,42.4,33.9,50.9,10.2,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,45,64,F,8529,8529,8529,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2944,2031,3857,15.8,34.5,23.8,45.2,15.8,1509,647,2372,29.2,17.7,7.6,27.8,29.2,3976,2935,5017,13.4,46.6,34.4,58.8,13.4,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,45,54,B,8439,8439,8439,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3139,2336,3942,13,37.2,27.7,46.7,13,1294,674,1915,24.5,15.3,8,22.7,24.5,3214,2453,3975,12.1,38.1,29.1,47.1,12.1,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,45,54,M,10385,8908,11861,7.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3378,2439,4317,14.2,32.5,24.4,40.6,12.7,2021,985,3056,26.2,19.5,10.6,28.3,23.2,4477,3320,5633,13.2,43.1,32.1,54.1,13.1,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,45,54,F,4994,3951,6036,10.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1337,761,1912,22,26.8,15,38.6,22.5,-1,-1,-1,-1,23.4,8.8,38,31.8,2388,1421,3354,20.7,47.8,30.7,64.9,18.2,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,55,64,B,5391,4380,6402,9.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2041,1263,2820,19.5,37.9,25.9,49.9,16.2,-1,-1,-1,-1,-1,-1,-1,-1,2089,1490,2688,14.6,38.7,27.7,49.8,14.5,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,55,64,M,6583,5107,8059,11.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2705,1759,3651,17.8,41.1,28.5,53.7,15.7,783,271,1295,33.3,-1,-1,-1,-1,2714,1583,3844,21.3,41.2,28.2,54.3,16.2,-1,-1,-1,-1,-1,-1,-1,-1
"Perth Public Health Unit, Ontario (Peer group G)",3554,55,64,F,3535,2492,4577,15,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1608,869,2346,23.4,45.5,29.1,61.8,18.3,-1,-1,-1,-1,-1,-1,-1,-1,1589,801,2376,25.3,44.9,27.5,62.4,19.8,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,12,64,B,3048,2037,4059,16.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1098,538,1657,26,36,20.5,51.5,21.9,-1,-1,-1,-1,-1,-1,-1,-1,1125,507,1743,28,36.9,19.8,54.1,23.7,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,12,64,M,72919,72296,73542,0.4,100,100,100,0,4969,3260,6679,17.6,6.8,4.5,9.2,17.5,30725,27279,34171,5.7,42.1,37.4,46.8,5.7,10618,8462,12774,10.4,14.6,11.6,17.5,10.3,24507,21136,27878,7,33.6,29,38.3,7.1,2100,1088,3111,24.6,2.9,1.5,4.3,24.6
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,12,64,F,36109,36109,36109,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,14530,12112,16948,8.5,40.2,33.5,46.9,8.5,6548,4692,8405,14.5,18.1,13,23.3,14.5,13755,11087,16423,9.9,38.1,30.7,45.5,9.9,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,20,34,B,36810,36187,37433,0.9,100,100,100,0,3802,2420,5183,18.5,10.3,6.6,14.1,18.5,16195,13810,18580,7.5,44,37.6,50.4,7.5,4070,2678,5462,17.5,11.1,7.3,14.8,17.4,10752,8717,12786,9.7,29.2,23.6,34.8,9.7,1992,1019,2965,24.9,5.4,2.8,8.1,24.9
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,20,34,M,23159,21189,25129,4.3,100,100,100,0,2214,995,3433,28.1,9.6,4.3,14.8,27.9,11304,9124,13485,9.8,48.8,39.6,58,9.6,2505,1329,3681,23.9,10.8,6,15.7,22.9,6525,4510,8539,15.8,28.2,20,36.3,14.7,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,20,34,F,11873,10517,13229,5.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5795,4118,7472,14.8,48.8,35.4,62.3,14.1,-1,-1,-1,-1,-1,-1,-1,-1,3943,2314,5573,21.1,33.2,20.4,46,19.7,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,20,24,B,11286,9952,12620,6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5509,4070,6948,13.3,48.8,36.8,60.8,12.5,-1,-1,-1,-1,-1,-1,-1,-1,2581,1393,3770,23.5,22.9,12.2,33.5,23.8,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,20,24,M,8645,6920,10370,10.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4900,3126,6675,18.5,56.7,40,73.4,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,20,24,F,4857,3582,6133,13.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3028,1537,4519,25.1,62.3,37,87.7,20.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,25,34,B,3788,2589,4986,16.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1872,933,2811,25.6,49.4,27,71.8,23.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,25,34,M,14514,11882,17146,9.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,6404,4434,8374,15.7,44.1,33.4,54.9,12.4,1918,888,2947,27.4,13.2,6.6,19.8,25.6,4858,3242,6475,17,33.5,23.5,43.5,15.3,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,25,34,F,7015,5141,8889,13.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2767,1276,4258,27.5,39.4,23,55.9,21.3,-1,-1,-1,-1,-1,-1,-1,-1,3130,1777,4483,22.1,44.6,28.1,61.1,18.8,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,35,44,B,7499,5640,9357,12.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3637,2336,4938,18.3,48.5,34.2,62.8,15.1,-1,-1,-1,-1,-1,-1,-1,-1,1728,744,2713,29.1,23,10.8,35.2,27,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,35,44,M,18242,16291,20192,5.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,9527,7493,11561,10.9,52.2,42.4,62.1,9.6,2499,1218,3780,26.1,13.7,6.9,20.5,25.4,5081,3378,6783,17.1,27.9,18.9,36.8,16.4,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,35,44,F,8795,7439,10151,7.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4455,2959,5951,17.1,50.7,35.2,66.1,15.5,1761,690,2832,31,20,8.3,31.7,29.8,2579,1334,3824,24.6,29.3,15.7,43,23.8,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,45,64,B,9447,8134,10760,7.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5072,3701,6443,13.8,53.7,41.3,66,11.7,-1,-1,-1,-1,-1,-1,-1,-1,2502,1440,3563,21.7,26.5,15.6,37.4,21,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,45,64,M,31518,31518,31518,0,100,100,100,0,2155,1082,3229,25.4,6.8,3.4,10.2,25.4,9894,7968,11819,9.9,31.4,25.3,37.5,9.9,5614,3927,7301,15.3,17.8,12.5,23.2,15.3,12901,10627,15176,9,40.9,33.7,48.2,9,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,45,64,F,15441,15441,15441,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4281,2950,5611,15.9,27.7,19.1,36.3,15.9,3658,2277,5039,19.3,23.7,14.7,32.6,19.3,7233,5541,8924,11.9,46.8,35.9,57.8,11.9,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,45,54,B,16077,16077,16077,0,100,100,100,0,1993,932,3054,27.2,12.4,5.8,19,27.2,5613,4079,7147,13.9,34.9,25.4,44.5,13.9,1956,965,2947,25.8,12.2,6,18.3,25.8,5669,4245,7093,12.8,35.3,26.4,44.1,12.8,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,45,54,M,18345,16240,20451,5.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,6021,4415,7626,13.6,32.8,24.6,41,12.8,2850,1398,4302,26,15.5,8,23,24.6,7481,5640,9321,12.6,40.8,31.9,49.7,11.1,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,45,54,F,8849,7380,10319,8.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2033,1014,3052,25.6,23,12.1,33.9,24.3,1851,849,2852,27.6,20.9,10,31.9,26.7,4695,3220,6170,16,53.1,40.2,65.9,12.4,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,55,64,B,9496,8082,10910,7.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3988,2613,5362,17.6,42,29.2,54.8,15.5,-1,-1,-1,-1,-1,-1,-1,-1,2785,1782,3789,18.4,29.3,18.8,39.9,18.4,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,55,64,M,13173,11068,15278,8.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3873,2507,5239,18,29.4,20.6,38.2,15.3,2764,1623,3905,21.1,21,13.2,28.8,19,5421,3876,6965,14.5,41.2,30.9,51.4,12.7,-1,-1,-1,-1,-1,-1,-1,-1
"Peterborough Public Health Unit, Ontario (Peer group I)",3555,55,64,F,6592,5123,8062,11.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2247,1168,3327,24.5,34.1,19.7,48.5,21.5,1807,757,2857,29.6,27.4,13.3,41.5,26.2,2538,1417,3658,22.5,38.5,22.5,54.5,21.2,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,12,64,B,6580,5166,7995,11,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1626,783,2468,26.4,24.7,13.5,35.9,23.2,957,357,1557,32,14.5,5.8,23.3,30.7,2883,1796,3971,19.2,43.8,30.5,57.2,15.5,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,12,64,M,54419,54061,54776,0.3,100,100,100,0,2455,1317,3592,23.6,4.5,2.4,6.6,23.7,19280,16627,21933,7,35.4,30.6,40.3,7,7446,5622,9269,12.5,13.7,10.3,17,12.5,23781,21437,26125,5,43.7,39.4,48,5.1,1457,806,2109,22.8,2.7,1.5,3.9,22.8
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,12,64,F,27980,27980,27980,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,8681,6728,10635,11.5,31,24,38,11.5,4953,3651,6254,13.4,17.7,13,22.4,13.4,13808,11822,15794,7.3,49.4,42.3,56.4,7.3,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,20,34,B,26439,26081,26797,0.7,100,100,100,0,2007,966,3048,26.5,7.6,3.7,11.5,26.5,10599,8747,12450,8.9,40.1,33.1,47.1,8.9,2493,1333,3653,23.7,9.4,5.1,13.8,23.7,9973,8193,11753,9.1,37.7,31,44.5,9.1,1367,729,2005,23.8,5.2,2.8,7.6,23.8
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,20,34,M,17619,16122,19116,4.3,100,100,100,0,1738,711,2766,30.2,9.9,4.1,15.6,29.7,7074,4995,9152,15,40.1,29,51.3,14.2,2220,1049,3391,26.9,12.6,6.2,19,26.1,6496,4781,8210,13.5,36.9,27.2,46.5,13.3,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,20,34,F,9558,8592,10525,5.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3368,1695,5041,25.3,35.2,17.6,52.9,25.6,1821,807,2835,28.4,19.1,9,29.1,26.9,3977,2414,5540,20.1,41.6,26,57.2,19.2,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,20,24,B,8060,7005,9115,6.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3706,2370,5042,18.4,46,32.6,59.3,14.8,-1,-1,-1,-1,-1,-1,-1,-1,2519,1648,3389,17.6,31.2,19.2,43.3,19.6,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,20,24,M,5416,3882,6950,14.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.2,11.9,54.5,32.7,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,20,24,F,3517,2178,4856,19.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,25,34,B,1899,953,2844,25.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,25,34,M,12203,10090,14316,8.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4654,3294,6015,14.9,38.1,29.1,47.2,12.1,1978,943,3014,26.7,16.2,8.4,24,24.5,4698,3346,6050,14.7,38.5,29.1,47.9,12.4,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,25,34,F,6041,4393,7690,13.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1334,631,2036,26.9,22.1,10.5,33.6,26.7,1579,716,2442,27.9,26.1,13.8,38.5,24.1,2866,1546,4185,23.5,47.4,32.4,62.5,16.2,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,35,44,B,6162,4892,7432,10.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3321,2115,4526,18.5,53.9,39.5,68.3,13.6,-1,-1,-1,-1,-1,-1,-1,-1,1832,1005,2659,23,29.7,16.3,43.2,23.1,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,35,44,M,15845,14344,17347,4.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5359,4010,6709,12.8,33.8,25.7,42,12.3,2167,1195,3139,22.9,13.7,7.8,19.6,22.1,7200,5568,8832,11.6,45.4,36.3,54.6,10.3,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,35,44,F,7705,6739,8672,6.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2071,1314,2829,18.7,26.9,17.1,36.7,18.6,1358,698,2018,24.8,17.6,9.5,25.8,23.5,4175,3131,5219,12.8,54.2,43,65.4,10.6,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,45,64,B,8140,7071,9210,6.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3288,2201,4375,16.9,40.4,28,52.8,15.7,-1,-1,-1,-1,-1,-1,-1,-1,3025,1838,4211,20,37.2,23.5,50.8,18.7,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,45,64,M,20954,20954,20954,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,6847,5423,8271,10.6,32.7,25.9,39.5,10.6,3059,2110,4007,15.8,14.6,10.1,19.1,15.8,10085,8520,11650,7.9,48.1,40.7,55.6,7.9,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,45,64,F,10716,10716,10716,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3242,2261,4223,15.4,30.3,21.1,39.4,15.4,1774,1062,2485,20.5,16.6,9.9,23.2,20.5,5656,4530,6782,10.2,52.8,42.3,63.3,10.2,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,45,54,B,10238,10238,10238,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3605,2592,4617,14.3,35.2,25.3,45.1,14.3,1285,624,1946,26.2,12.6,6.1,19,26.2,4429,3477,5381,11,43.3,34,52.6,11,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,45,54,M,12880,11492,14267,5.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4985,3603,6367,14.1,38.7,29.3,48.1,12.4,1648,928,2367,22.3,12.8,7.4,18.2,21.7,6005,4627,7384,11.7,46.6,36.6,56.7,11,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,45,54,F,6781,5853,7709,7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2216,1276,3157,21.7,32.7,19.7,45.7,20.3,1094,531,1657,26.3,16.1,7.6,24.7,26.9,3471,2389,4552,15.9,51.2,37,65.4,14.1,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,55,64,B,6099,5030,7168,8.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2769,1795,3742,17.9,45.4,32.3,58.5,14.7,-1,-1,-1,-1,-1,-1,-1,-1,2535,1726,3343,16.3,41.6,29.1,54.1,15.3,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,55,64,M,8074,6687,9462,8.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1862,1172,2552,18.9,23.1,15.1,31,17.7,1411,726,2096,24.8,17.5,9.1,25.8,24.4,4080,2884,5276,15,50.5,39.9,61.1,10.7,-1,-1,-1,-1,-1,-1,-1,-1
"Porcupine Public Health Unit, Ontario (Peer group H)",3556,55,64,F,3935,3007,4863,12,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1026,461,1591,28.1,26.1,13.2,38.9,25.2,-1,-1,-1,-1,-1,-1,-1,-1,2185,1346,3025,19.6,55.5,40,71.1,14.3,-1,-1,-1,-1,-1,-1,-1,-1
"Renfrew Public Health Unit, Ontario (Peer group G)",3557,12,64,B,4139,3070,5208,13.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,836,404,1268,26.4,20.2,10.2,30.2,25.3,-1,-1,-1,-1,-1,-1,-1,-1,1895,1149,2640,20.1,45.8,32.6,59,14.7,-1,-1,-1,-1,-1,-1,-1,-1
"Renfrew Public Health Unit, Ontario (Peer group G)",3557,12,64,M,56247,55526,56969,0.7,100,100,100,0,1856,764,2948,30,3.3,1.4,5.2,29.8,22310,19846,24774,5.6,39.7,35.3,44,5.6,8703,6472,10934,13.1,15.5,11.5,19.4,13.1,22609,20069,25149,5.7,40.2,35.7,44.7,5.8,-1,-1,-1,-1,-1,-1,-1,-1
"Renfrew Public Health Unit, Ontario (Peer group G)",3557,12,64,F,28074,28074,28074,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,9542,7309,11776,11.9,34,26,41.9,11.9,4653,2565,6741,22.9,16.6,9.1,24,22.9,12957,10937,14977,8,46.2,39,53.3,8,-1,-1,-1,-1,-1,-1,-1,-1
"Renfrew Public Health Unit, Ontario (Peer group G)",3557,20,34,B,28174,27453,28895,1.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,12768,10997,14538,7.1,45.3,39,51.6,7.1,4050,2710,5389,16.9,14.4,9.7,19.1,16.7,9652,7906,11397,9.2,34.3,28,40.5,9.3,-1,-1,-1,-1,-1,-1,-1,-1
"Renfrew Public Health Unit, Ontario (Peer group G)",3557,20,34,M,17577,15935,19219,4.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,9058,7216,10899,10.4,51.5,42,61.1,9.4,2124,827,3421,31.2,12.1,4.3,19.8,32.8,5695,3699,7690,17.9,32.4,22,42.8,16.4,-1,-1,-1,-1,-1,-1,-1,-1
"Renfrew Public Health Unit, Ontario (Peer group G)",3557,20,34,F,8943,7678,10209,7.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4043,2410,5675,20.6,45.2,27.9,62.5,19.5,-1,-1,-1,-1,-1,-1,-1,-1,3373,1582,5163,27.1,37.7,19.2,56.2,25,-1,-1,-1,-1,-1,-1,-1,-1
"Renfrew Public Health Unit, Ontario (Peer group G)",3557,20,24,B,8634,7606,9661,6.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5015,3940,6090,10.9,58.1,46.4,69.8,10.3,-1,-1,-1,-1,-1,-1,-1,-1,2322,1264,3380,23.3,26.9,15.6,38.2,21.4,-1,-1,-1,-1,-1,-1,-1,-1
"Renfrew Public Health Unit, Ontario (Peer group G)",3557,20,24,M,6642,4978,8306,12.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4308,2653,5962,19.6,64.9,45.4,84.3,15.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Renfrew Public Health Unit, Ontario (Peer group G)",3557,20,24,F,3829,2664,4994,15.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Renfrew Public Health Unit, Ontario (Peer group G)",3557,25,34,B,2814,1770,3857,18.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2506,1506,3505,20.4,89.1,76,102.1,7.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
